Total detected boxes: 16
Detected boxes and their scores:
4.0,0.794552206993103,1636.323486328125,596.670166015625,1733.576904296875,667.4345703125
4.0,0.787846565246582,879.262939453125,618.77734375,980.3541259765625,695.8043212890625
7.0,0.7670362591743469,1171.9986572265625,597.229736328125,1406.3385009765625,764.4298095703125
5.0,0.758979320526123,1198.74658203125,911.98974609375,1354.03515625,1005.994873046875
3.0,0.7262138724327087,1166.9237060546875,870.6624755859375,1266.2596435546875,933.3919677734375
3.0,0.7206550240516663,1287.034912109375,492.1849365234375,1369.360595703125,545.6156005859375
3.0,0.7112706899642944,1296.416748046875,866.99853515625,1391.801025390625,929.867431640625
4.0,0.6784990429878235,781.8460693359375,671.120849609375,879.793212890625,736.714111328125
5.0,0.625048816204071,1638.182861328125,645.1947021484375,1835.10302734375,761.075927734375
4.0,0.5407232642173767,1343.6517333984375,439.6687316894531,1430.2103271484375,505.5087890625
3.0,0.5231529474258423,1112.598876953125,891.5999755859375,1199.996826171875,951.3985595703125
6.0,0.4543234407901764,1230.720703125,813.8187255859375,1325.171875,891.9854736328125
3.0,0.42223381996154785,1582.1455078125,640.813232421875,1670.26025390625,701.66259765625
4.0,0.27285876870155334,894.342041015625,633.4391479492188,1007.6314697265625,699.1422729492188
3.0,0.26282206177711487,1349.2437744140625,878.1885986328125,1442.3966064453125,943.9913330078125
4.0,0.2598210573196411,1609.1220703125,725.174560546875,1706.00634765625,785.378173828125
