Total detected boxes: 16
Detected boxes and their scores:
4.0,0.8087561726570129,1064.216064453125,531.2802124023438,1162.022216796875,597.1235961914062
7.0,0.7342866063117981,1176.3157958984375,656.6190185546875,1378.6473388671875,808.9764404296875
3.0,0.6253985166549683,1585.478515625,795.9583740234375,1690.551025390625,862.6070556640625
4.0,0.6054653525352478,1400.19482421875,884.6483154296875,1503.892578125,959.3536376953125
3.0,0.6053214073181152,882.9888305664062,626.960205078125,978.0781860351562,687.765869140625
1.0,0.6051203608512878,894.444580078125,514.241943359375,993.1224365234375,606.828125
3.0,0.6023608446121216,1491.8726806640625,844.0927734375,1591.8551025390625,909.6644287109375
3.0,0.5484685301780701,967.3594970703125,584.9481201171875,1070.1812744140625,644.359375
1.0,0.5324868559837341,1558.473388671875,863.8070068359375,1669.78076171875,951.801025390625
3.0,0.5172591805458069,1491.6806640625,575.3536376953125,1593.0048828125,645.6192626953125
4.0,0.3980485498905182,1235.7037353515625,507.3096923828125,1325.8714599609375,575.5692138671875
4.0,0.3784469664096832,1230.868896484375,805.1248779296875,1323.2392578125,869.3349609375
6.0,0.3640236556529999,1640.1961669921875,603.1971435546875,1734.7149658203125,683.8597412109375
4.0,0.34719571471214294,1608.3890380859375,700.251220703125,1697.4432373046875,764.587646484375
4.0,0.26107510924339294,1229.723876953125,880.0698852539062,1323.647705078125,946.6099243164062
3.0,0.25309476256370544,1230.361572265625,600.9425659179688,1324.41064453125,653.4154663085938
