Total detected boxes: 13
Detected boxes and their scores:
5.0,0.7422889471054077,865.7366943359375,731.970703125,1043.5181884765625,836.214111328125
5.0,0.735148549079895,1479.50146484375,732.002685546875,1667.646728515625,838.058837890625
4.0,0.7109456658363342,1131.83544921875,924.817138671875,1223.47607421875,989.4111328125
7.0,0.6612142324447632,1175.176513671875,683.673828125,1350.465087890625,828.6104736328125
4.0,0.4819616377353668,1491.9677734375,644.2442626953125,1595.3359375,711.8350830078125
4.0,0.3767527639865875,1298.24609375,920.4716796875,1398.138671875,993.51025390625
4.0,0.3709792494773865,1069.837890625,589.654296875,1153.007080078125,651.1337890625
3.0,0.35642826557159424,944.253662109375,649.2525634765625,1030.98681640625,711.4666748046875
6.0,0.3524879217147827,1005.1072998046875,840.3118896484375,1097.4420166015625,908.5010986328125
3.0,0.2978922426700592,1202.0078125,516.650390625,1295.431396484375,578.288330078125
3.0,0.2739098072052002,1275.281494140625,481.1024169921875,1388.011474609375,555.6053466796875
4.0,0.26714780926704407,1069.821533203125,890.9525146484375,1165.990966796875,952.9693603515625
4.0,0.2551718056201935,1414.7412109375,589.5308837890625,1521.7861328125,666.27978515625
